"","unitid","fips","year","level_of_study","race","sex","headcount"
"5027",387235,12,2009,99,99,99,44
"5028",387660,53,2009,99,99,99,11
"5029",387819,39,2009,99,99,99,99
"5030",387925,12,2009,99,99,99,726
"5031",388043,47,2009,99,99,99,3535
"5032",388520,48,2009,99,99,99,824
"5033",388663,39,2009,99,99,99,245
"5034",389727,12,2009,99,99,99,899
"5035",389860,39,2009,99,99,99,858
"5036",390701,12,2009,99,99,99,20043
"5037",390905,39,2009,99,99,99,310
"5038",391005,26,2009,99,99,99,421
"5039",391333,36,2009,99,99,99,85
"5040",391546,12,2009,99,99,99,218
"5041",391564,25,2009,99,99,99,677
"5042",391582,17,2009,99,99,99,1313
"5043",391759,26,2009,99,99,99,77
"5044",391810,48,2009,99,99,99,123
"5045",392257,48,2009,99,99,99,399
"5046",392354,36,2009,99,99,99,15
"5047",392415,48,2009,99,99,99,907
"5048",392798,47,2009,99,99,99,108
"5049",392840,47,2009,99,99,99,422
"5050",393180,17,2009,99,99,99,1010
"5051",393524,6,2009,99,99,99,270
"5052",393649,6,2009,99,99,99,275
"5053",393861,6,2009,99,99,99,373
"5054",393977,6,2009,99,99,99,107
"5055",395362,6,2009,99,99,99,2832
"5056",395690,6,2009,99,99,99,864
"5057",397270,6,2009,99,99,99,95
"5058",397641,6,2009,99,99,99,530
"5059",397942,6,2009,99,99,99,305
"5060",398130,6,2009,99,99,99,654
"5061",398574,6,2009,99,99,99,3653
"5062",399212,6,2009,99,99,99,21656
"5063",399869,6,2009,99,99,99,1122
"5064",399911,6,2009,99,99,99,438
"5065",400080,6,2009,99,99,99,2870
"5066",400187,6,2009,99,99,99,1188
"5067",400637,6,2009,99,99,99,1170
"5068",401223,6,2009,99,99,99,334
"5069",401250,6,2009,99,99,99,185
"5070",401339,6,2009,99,99,99,555
"5071",401481,17,2009,99,99,99,185
"5072",402563,22,2009,99,99,99,604
"5073",402615,46,2009,99,99,99,1499
"5074",402776,35,2009,99,99,99,346
"5075",402800,48,2009,99,99,99,502
"5076",402828,42,2009,99,99,99,613
"5077",403414,47,2009,99,99,99,32
"5078",403469,17,2009,99,99,99,8931
"5079",403478,17,2009,99,99,99,2250
"5080",403487,17,2009,99,99,99,17704
"5081",404037,4,2009,99,99,99,20
"5082",404055,4,2009,99,99,99,810
"5083",404073,26,2009,99,99,99,6252
"5084",404082,26,2009,99,99,99,8884
"5085",404222,72,2009,99,99,99,213
"5086",404338,12,2009,99,99,99,588
"5087",404365,29,2009,99,99,99,789
"5088",404374,29,2009,99,99,99,706
"5089",404383,29,2009,99,99,99,1478
"5090",404426,4,2009,99,99,99,6411
"5091",404499,48,2009,99,99,99,2654
"5092",404505,12,2009,99,99,99,1639
"5093",404514,48,2009,99,99,99,1996
"5094",404648,26,2009,99,99,99,3060
"5095",404684,72,2009,99,99,99,812
"5096",404718,47,2009,99,99,99,131
"5097",404806,72,2009,99,99,99,763
"5098",404912,8,2009,99,99,99,1884
"5099",404921,12,2009,99,99,99,1484
"5100",404994,36,2009,99,99,99,7528
"5101",405003,39,2009,99,99,99,49
"5102",405012,39,2009,99,99,99,118
"5103",405021,39,2009,99,99,99,98
"5104",405058,36,2009,99,99,99,151
"5105",405076,48,2009,99,99,99,414
"5106",405748,40,2009,99,99,99,127
"5107",405854,36,2009,99,99,99,170
"5108",405872,24,2009,99,99,99,5442
"5109",405979,4,2009,99,99,99,3025
"5110",405988,8,2009,99,99,99,3270
"5111",405997,35,2009,99,99,99,6437
"5112",406006,6,2009,99,99,99,3138
"5113",406015,6,2009,99,99,99,14193
"5114",406024,12,2009,99,99,99,667
"5115",406033,48,2009,99,99,99,1043
"5116",406051,13,2009,99,99,99,93
"5117",406060,13,2009,99,99,99,106
"5118",406149,12,2009,99,99,99,104
"5119",406194,17,2009,99,99,99,1089
"5120",406200,20,2009,99,99,99,2499
"5121",406219,21,2009,99,99,99,1356
"5122",406264,29,2009,99,99,99,1957
"5123",406325,36,2009,99,99,99,171
"5124",406361,36,2009,99,99,99,103
"5125",406413,42,2009,99,99,99,208
"5126",406422,42,2009,99,99,99,136
"5127",406486,49,2009,99,99,99,92
"5128",406495,51,2009,99,99,99,215
"5129",406547,12,2009,99,99,99,860
"5130",406556,42,2009,99,99,99,33
"5131",407054,9,2009,99,99,99,318
"5132",407063,12,2009,99,99,99,1165
"5133",407090,17,2009,99,99,99,406
"5134",407142,22,2009,99,99,99,139
"5135",407151,22,2009,99,99,99,156
"5136",407179,25,2009,99,99,99,352
"5137",407285,27,2009,99,99,99,988
"5138",407319,31,2009,99,99,99,1227
"5139",407328,31,2009,99,99,99,313
"5140",407355,31,2009,99,99,99,497
"5141",407391,34,2009,99,99,99,250
"5142",407407,34,2009,99,99,99,197
"5143",407425,34,2009,99,99,99,320
"5144",407434,36,2009,99,99,99,160
"5145",407452,39,2009,99,99,99,180
"5146",407461,39,2009,99,99,99,269
"5147",407470,39,2009,99,99,99,86
"5148",407489,39,2009,99,99,99,201
"5149",407504,39,2009,99,99,99,1216
"5150",407513,39,2009,99,99,99,434
"5151",407522,39,2009,99,99,99,76
"5152",407568,39,2009,99,99,99,85
"5153",407577,39,2009,99,99,99,432
"5154",407595,39,2009,99,99,99,262
"5155",407601,40,2009,99,99,99,33
"5156",407629,42,2009,99,99,99,2778
"5157",407683,48,2009,99,99,99,234
"5158",407708,53,2009,99,99,99,606
"5159",407726,55,2009,99,99,99,186
"5160",407735,55,2009,99,99,99,277
"5161",407744,54,2009,99,99,99,102
"5162",407832,39,2009,99,99,99,772
"5163",408039,18,2009,99,99,99,3276
"5164",408057,20,2009,99,99,99,164
"5165",408066,20,2009,99,99,99,195
"5166",408163,37,2009,99,99,99,117
"5167",408312,42,2009,99,99,99,118
"5168",408385,48,2009,99,99,99,418
"5169",408394,48,2009,99,99,99,1305
"5170",408437,55,2009,99,99,99,36
"5171",408844,12,2009,99,99,99,5235
"5172",408862,13,2009,99,99,99,261
"5173",409032,12,2009,99,99,99,644
"5174",409069,12,2009,99,99,99,1632
"5175",409120,29,2009,99,99,99,240
"5176",409166,32,2009,99,99,99,162
"5177",409193,72,2009,99,99,99,769
"5178",409209,45,2009,99,99,99,151
"5179",409245,13,2009,99,99,99,30
"5180",409254,17,2009,99,99,99,353
"5181",409315,48,2009,99,99,99,36169
"5182",409333,9,2009,99,99,99,140
"5183",409537,39,2009,99,99,99,125
"5184",409591,39,2009,99,99,99,297
"5185",409616,44,2009,99,99,99,569
"5186",409670,12,2009,99,99,99,2018
"5187",409698,6,2009,99,99,99,4811
"5188",409829,29,2009,99,99,99,1658
"5189",409838,29,2009,99,99,99,1508
"5190",409874,6,2009,99,99,99,1893
"5191",410034,13,2009,99,99,99,230
"5192",410070,40,2009,99,99,99,1335
"5193",410256,26,2009,99,99,99,140
"5194",410283,13,2009,99,99,99,2207
"5195",410496,36,2009,99,99,99,714
"5196",410502,6,2009,99,99,99,2011
"5197",410520,6,2009,99,99,99,752
"5198",410539,8,2009,99,99,99,583
"5199",410788,9,2009,99,99,99,905
"5200",410797,39,2009,99,99,99,300
"5201",410964,25,2009,99,99,99,60
"5202",411055,13,2009,99,99,99,512
"5203",411374,17,2009,99,99,99,1110
"5204",411684,6,2009,99,99,99,258
"5205",411754,39,2009,99,99,99,44
"5206",412003,39,2009,99,99,99,107
"5207",412173,12,2009,99,99,99,719
"5208",412535,25,2009,99,99,99,38
"5209",412544,36,2009,99,99,99,221
"5210",412599,47,2009,99,99,99,1888
"5211",412650,17,2009,99,99,99,352
"5212",413176,54,2009,99,99,99,31
"5213",413185,40,2009,99,99,99,56
"5214",413343,53,2009,99,99,99,42
"5215",413413,27,2009,99,99,99,57466
"5216",413617,55,2009,99,99,99,903
"5217",413626,27,2009,99,99,99,327
"5218",413635,6,2009,99,99,99,1160
"5219",413644,35,2009,99,99,99,107
"5220",413680,6,2009,99,99,99,678
"5221",413778,9,2009,99,99,99,544
"5222",413802,6,2009,99,99,99,716
"5223",413820,40,2009,99,99,99,41
"5224",413839,5,2009,99,99,99,1345
"5225",413848,6,2009,99,99,99,850
"5226",413857,21,2009,99,99,99,1883
"5227",413866,45,2009,99,99,99,1301
"5228",413884,47,2009,99,99,99,1797
"5229",413918,55,2009,99,99,99,32
"5230",413945,13,2009,99,99,99,199
"5231",413972,37,2009,99,99,99,190
"5232",414036,53,2009,99,99,99,379
"5233",414054,26,2009,99,99,99,90
"5234",414063,34,2009,99,99,99,290
"5235",414124,25,2009,99,99,99,323
"5236",414160,26,2009,99,99,99,3550
"5237",414452,41,2009,99,99,99,63
"5238",414461,72,2009,99,99,99,4879
"5239",414489,48,2009,99,99,99,173
"5240",414531,53,2009,99,99,99,1094
"5241",414540,42,2009,99,99,99,398
"5242",414559,40,2009,99,99,99,49
"5243",414568,1,2009,99,99,99,2067
"5244",414586,17,2009,99,99,99,969
"5245",414595,36,2009,99,99,99,687
"5246",414708,26,2009,99,99,99,9281
"5247",414823,12,2009,99,99,99,2283
"5248",414841,42,2009,99,99,99,823
"5249",414850,18,2009,99,99,99,814
"5250",414869,18,2009,99,99,99,202
"5251",414878,18,2009,99,99,99,244
"5252",414911,42,2009,99,99,99,3702
"5253",414939,32,2009,99,99,99,229
"5254",414966,40,2009,99,99,99,194
"5255",415039,42,2009,99,99,99,205
"5256",415057,9,2009,99,99,99,206
"5257",415729,48,2009,99,99,99,72
"5258",415774,6,2009,99,99,99,1587
"5259",415987,36,2009,99,99,99,993
"5260",416458,6,2009,99,99,99,804
"5261",416670,47,2009,99,99,99,143
"5262",416801,48,2009,99,99,99,214
"5263",416962,32,2009,99,99,99,3817
"5264",416971,39,2009,99,99,99,84
"5265",416980,39,2009,99,99,99,118
"5266",417008,1,2009,99,99,99,83
"5267",417062,6,2009,99,99,99,191
"5268",417105,6,2009,99,99,99,1480
"5269",417123,6,2009,99,99,99,402
"5270",417132,6,2009,99,99,99,801
"5271",417150,9,2009,99,99,99,38
"5272",417178,9,2009,99,99,99,61
"5273",417187,9,2009,99,99,99,40
"5274",417211,9,2009,99,99,99,22
"5275",417248,9,2009,99,99,99,67
"5276",417257,9,2009,99,99,99,30
"5277",417275,9,2009,99,99,99,17
"5278",417318,12,2009,99,99,99,65
"5279",417327,12,2009,99,99,99,524
"5280",417345,13,2009,99,99,99,12
"5281",417381,13,2009,99,99,99,336
"5282",417390,13,2009,99,99,99,133
"5283",417406,13,2009,99,99,99,65
"5284",417442,17,2009,99,99,99,194
"5285",417503,20,2009,99,99,99,400
"5286",417549,22,2009,99,99,99,526
"5287",417567,22,2009,99,99,99,197
"5288",417576,23,2009,99,99,99,147
"5289",417600,27,2009,99,99,99,37
"5290",417628,29,2009,99,99,99,111
"5291",417637,29,2009,99,99,99,173
"5292",417646,29,2009,99,99,99,36
"5293",417655,29,2009,99,99,99,40
"5294",417673,29,2009,99,99,99,61
"5295",417682,29,2009,99,99,99,28
"5296",417716,29,2009,99,99,99,144
"5297",417725,29,2009,99,99,99,159
"5298",417734,29,2009,99,99,99,260
"5299",417752,29,2009,99,99,99,101
"5300",417789,47,2009,99,99,99,217
"5301",417804,37,2009,99,99,99,197
"5302",417831,34,2009,99,99,99,142
"5303",417840,42,2009,99,99,99,541
"5304",417868,36,2009,99,99,99,35
"5305",417886,36,2009,99,99,99,113
"5306",417901,36,2009,99,99,99,12
"5307",417910,36,2009,99,99,99,200
"5308",417947,36,2009,99,99,99,40
"5309",417983,36,2009,99,99,99,121
"5310",417992,36,2009,99,99,99,109
"5311",418001,36,2009,99,99,99,154
"5312",418010,36,2009,99,99,99,66
"5313",418029,36,2009,99,99,99,144
"5314",418038,36,2009,99,99,99,156
"5315",418056,36,2009,99,99,99,192
"5316",418065,36,2009,99,99,99,552
"5317",418083,36,2009,99,99,99,107
"5318",418126,36,2009,99,99,99,1113
"5319",418162,36,2009,99,99,99,1377
"5320",418171,36,2009,99,99,99,61
"5321",418199,39,2009,99,99,99,179
"5322",418205,39,2009,99,99,99,1615
"5323",418223,39,2009,99,99,99,75
"5324",418250,39,2009,99,99,99,365
"5325",418269,39,2009,99,99,99,152
"5326",418278,39,2009,99,99,99,268
"5327",418287,40,2009,99,99,99,609
"5328",418296,40,2009,99,99,99,777
"5329",418302,40,2009,99,99,99,596
"5330",418320,40,2009,99,99,99,876
"5331",418339,40,2009,99,99,99,342
"5332",418348,40,2009,99,99,99,683
"5333",418357,40,2009,99,99,99,302
"5334",418384,40,2009,99,99,99,45
"5335",418409,42,2009,99,99,99,132
"5336",418427,42,2009,99,99,99,218
"5337",418445,42,2009,99,99,99,46
"5338",418454,42,2009,99,99,99,522
"5339",418481,42,2009,99,99,99,58
"5340",418506,42,2009,99,99,99,43
"5341",418515,42,2009,99,99,99,202
"5342",418524,42,2009,99,99,99,73
"5343",418533,42,2009,99,99,99,544
"5344",418542,42,2009,99,99,99,102
"5345",418560,42,2009,99,99,99,210
"5346",418588,42,2009,99,99,99,39
"5347",418603,42,2009,99,99,99,76
"5348",418612,42,2009,99,99,99,44
"5349",418658,42,2009,99,99,99,333
"5350",418676,72,2009,99,99,99,82
"5351",418700,72,2009,99,99,99,547
"5352",418755,72,2009,99,99,99,155
"5353",418764,72,2009,99,99,99,161
"5354",418773,72,2009,99,99,99,1589
"5355",418782,72,2009,99,99,99,320
"5356",418870,47,2009,99,99,99,878
"5357",418889,47,2009,99,99,99,241
"5358",418913,48,2009,99,99,99,90
"5359",418968,48,2009,99,99,99,285
"5360",419022,51,2009,99,99,99,846
"5361",419031,54,2009,99,99,99,27
"5362",419095,25,2009,99,99,99,60
"5363",419147,25,2009,99,99,99,66
"5364",419156,4,2009,99,99,99,149
"5365",419183,6,2009,99,99,99,332
"5366",419217,12,2009,99,99,99,121
"5367",419226,12,2009,99,99,99,960
"5368",419235,13,2009,99,99,99,378
"5369",419244,13,2009,99,99,99,328
"5370",419253,17,2009,99,99,99,499
"5371",419262,18,2009,99,99,99,84
"5372",419271,29,2009,99,99,99,42
"5373",419280,29,2009,99,99,99,61
"5374",419314,36,2009,99,99,99,37
"5375",419332,42,2009,99,99,99,18
"5376",419341,42,2009,99,99,99,138
"5377",419411,53,2009,99,99,99,537
"5378",419420,54,2009,99,99,99,102
"5379",419439,54,2009,99,99,99,67
"5380",419457,51,2009,99,99,99,1657
"5381",419484,42,2009,99,99,99,28
"5382",419509,6,2009,99,99,99,5155
"5383",419572,26,2009,99,99,99,227
"5384",419633,48,2009,99,99,99,87
"5385",419660,12,2009,99,99,99,1304
"5386",419703,72,2009,99,99,99,804
"5387",419712,72,2009,99,99,99,373
"5388",419721,72,2009,99,99,99,398
"5389",420006,12,2009,99,99,99,1757
"5390",420024,51,2009,99,99,99,386
"5391",420042,15,2009,99,99,99,1515
"5392",420103,12,2009,99,99,99,590
"5393",420130,34,2009,99,99,99,698
"5394",420194,48,2009,99,99,99,350
"5395",420200,49,2009,99,99,99,197
"5396",420246,4,2009,99,99,99,431
"5397",420255,72,2009,99,99,99,108
"5398",420307,1,2009,99,99,99,15455
"5399",420316,1,2009,99,99,99,1658
"5400",420325,36,2009,99,99,99,76
"5401",420343,34,2009,99,99,99,1410
"5402",420352,48,2009,99,99,99,66
"5403",420370,11,2009,99,99,99,602
"5404",420398,48,2009,99,99,99,18118
"5405",420404,36,2009,99,99,99,1358
"5406",420431,13,2009,99,99,99,1776
"5407",420440,23,2009,99,99,99,2082
"5408",420459,40,2009,99,99,99,522
"5409",420468,36,2009,99,99,99,479
"5410",420495,13,2009,99,99,99,2538
"5411",420501,39,2009,99,99,99,2575
"5412",420538,5,2009,99,99,99,2096
"5413",420556,41,2009,99,99,99,2011
"5414",420608,6,2009,99,99,99,372
"5415",420705,53,2009,99,99,99,333
"5416",420723,41,2009,99,99,99,684
"5417",420866,17,2009,99,99,99,1081
"5418",420981,36,2009,99,99,99,706
"5419",421009,22,2009,99,99,99,3162
"5420",421018,26,2009,99,99,99,3411
"5421",421513,21,2009,99,99,99,642
"5422",421540,40,2009,99,99,99,256
"5423",421559,40,2009,99,99,99,155
"5424",421586,72,2009,99,99,99,155
"5425",421610,49,2009,99,99,99,50
"5426",421665,26,2009,99,99,99,29
"5427",421708,4,2009,99,99,99,1224
"5428",421717,39,2009,99,99,99,38
"5429",421771,29,2009,99,99,99,74
"5430",421832,37,2009,99,99,99,559
"5431",421841,36,2009,99,99,99,331
"5432",421878,34,2009,99,99,99,329
"5433",421896,72,2009,99,99,99,390
"5434",422020,6,2009,99,99,99,120
"5435",422190,6,2009,99,99,99,149
"5436",422695,6,2009,99,99,99,293
"5437",422835,6,2009,99,99,99,359
"5438",423120,12,2009,99,99,99,1224
"5439",423397,72,2009,99,99,99,96
"5440",423412,48,2009,99,99,99,116
"5441",423476,13,2009,99,99,99,349
"5442",423582,48,2009,99,99,99,426
"5443",423643,4,2009,99,99,99,2188
"5444",423652,41,2009,99,99,99,1011
"5445",423670,18,2009,99,99,99,336
"5446",423980,6,2009,99,99,99,3640
"5447",424424,6,2009,99,99,99,471
"5448",425250,13,2009,99,99,99,233
"5449",425393,17,2009,99,99,99,18
"5450",425870,25,2009,99,99,99,41
"5451",425889,25,2009,99,99,99,1309
"5452",425986,25,2009,99,99,99,453
"5453",426314,12,2009,99,99,99,25496
"5454",427025,17,2009,99,99,99,2022
"5455",427308,36,2009,99,99,99,261
"5456",427335,36,2009,99,99,99,83
"5457",427663,48,2009,99,99,99,944
"5458",427894,51,2009,99,99,99,277
"5459",427919,37,2009,99,99,99,329
"5460",427973,51,2009,99,99,99,522
"5461",427982,51,2009,99,99,99,595
"5462",427991,12,2009,99,99,99,1055
"5463",428000,12,2009,99,99,99,277
"5464",428019,40,2009,99,99,99,334
"5465",428037,5,2009,99,99,99,46
"5466",428055,72,2009,99,99,99,440
"5467",428073,47,2009,99,99,99,31
"5468",428125,6,2009,99,99,99,102
"5469",428143,40,2009,99,99,99,234
"5470",428170,12,2009,99,99,99,3053
"5471",428259,55,2009,99,99,99,685
"5472",428268,12,2009,99,99,99,1012
"5473",428286,17,2009,99,99,99,1763
"5474",428295,17,2009,99,99,99,284
"5475",428329,42,2009,99,99,99,199
"5476",428338,72,2009,99,99,99,206
"5477",428392,41,2009,99,99,99,2546
"5478",428444,4,2009,99,99,99,1720
"5479",429085,48,2009,99,99,99,132
"5480",429094,48,2009,99,99,99,243
"5481",429100,48,2009,99,99,99,146
"5482",429128,25,2009,99,99,99,968
"5483",429599,32,2009,99,99,99,1953
"5484",430050,27,2009,99,99,99,654
"5485",430087,8,2009,99,99,99,1258
"5486",430096,9,2009,99,99,99,1220
"5487",430102,18,2009,99,99,99,161
"5488",430148,41,2009,99,99,99,1517
"5489",430157,12,2009,99,99,99,431
"5490",430166,4,2009,99,99,99,424
"5491",430175,18,2009,99,99,99,1751
"5492",430184,24,2009,99,99,99,8312
"5493",430218,34,2009,99,99,99,275
"5494",430227,42,2009,99,99,99,309
"5495",430245,48,2009,99,99,99,796
"5496",430254,51,2009,99,99,99,338
"5497",430263,12,2009,99,99,99,1591
"5498",430306,51,2009,99,99,99,91
"5499",430342,6,2009,99,99,99,403
"5500",430351,42,2009,99,99,99,892
"5501",430360,42,2009,99,99,99,620
"5502",430379,39,2009,99,99,99,1541
"5503",430388,39,2009,99,99,99,1011
"5504",430403,34,2009,99,99,99,553
"5505",430421,13,2009,99,99,99,1337
"5506",430485,31,2009,99,99,99,129
"5507",430500,29,2009,99,99,99,6
"5508",430564,36,2009,99,99,99,266
"5509",430582,12,2009,99,99,99,333
"5510",430591,6,2009,99,99,99,351
"5511",430670,72,2009,99,99,99,272
"5512",430704,48,2009,99,99,99,95
"5513",430795,54,2009,99,99,99,273
"5514",430810,33,2009,99,99,99,460
"5515",430847,34,2009,99,99,99,90
"5516",430883,36,2009,99,99,99,67
"5517",430908,42,2009,99,99,99,89
"5518",430935,72,2009,99,99,99,750
"5519",430971,42,2009,99,99,99,118
"5520",430980,6,2009,99,99,99,512
"5521",430999,34,2009,99,99,99,268
"5522",431017,40,2009,99,99,99,111
"5523",431026,17,2009,99,99,99,1191
"5524",431071,36,2009,99,99,99,195
"5525",431099,25,2009,99,99,99,260
"5526",431105,36,2009,99,99,99,160
"5527",431123,72,2009,99,99,99,541
"5528",431141,6,2009,99,99,99,3849
"5529",431169,54,2009,99,99,99,147
"5530",431187,9,2009,99,99,99,36
"5531",431196,36,2009,99,99,99,178
"5532",431202,36,2009,99,99,99,38
"5533",431248,8,2009,99,99,99,19
"5534",431266,51,2009,99,99,99,57
"5535",431275,36,2009,99,99,99,122
"5536",431284,48,2009,99,99,99,94
"5537",431309,72,2009,99,99,99,1051
"5538",431558,12,2009,99,99,99,444
"5539",431594,25,2009,99,99,99,10
"5540",431600,42,2009,99,99,99,136
"5541",431637,24,2009,99,99,99,1082
"5542",431691,29,2009,99,99,99,37
"5543",431707,9,2009,99,99,99,30
"5544",431716,34,2009,99,99,99,614
"5545",431770,36,2009,99,99,99,73
"5546",431877,36,2009,99,99,99,51
"5547",431886,48,2009,99,99,99,1698
"5548",431929,72,2009,99,99,99,332
"5549",431956,6,2009,99,99,99,114
"5550",431965,13,2009,99,99,99,136
"5551",431983,36,2009,99,99,99,102
"5552",432074,40,2009,99,99,99,248
"5553",432117,45,2009,99,99,99,226
"5554",432199,36,2009,99,99,99,3532
"5555",432214,18,2009,99,99,99,1258
"5556",432223,53,2009,99,99,99,1088
"5557",432232,12,2009,99,99,99,2166
"5558",432241,41,2009,99,99,99,1658
"5559",432269,48,2009,99,99,99,267
"5560",432302,6,2009,99,99,99,1511
"5561",432348,51,2009,99,99,99,338
"5562",432357,36,2009,99,99,99,392
"5563",432384,6,2009,99,99,99,719
"5564",432524,10,2009,99,99,99,239
"5565",432533,6,2009,99,99,99,2936
"5566",433004,6,2009,99,99,99,115
"5567",433013,6,2009,99,99,99,1117
"5568",433040,25,2009,99,99,99,32
"5569",433068,12,2009,99,99,99,540
"5570",433101,44,2009,99,99,99,2036
"5571",433138,39,2009,99,99,99,677
"5572",433165,17,2009,99,99,99,5
"5573",433174,37,2009,99,99,99,722
"5574",433217,29,2009,99,99,99,7
"5575",433387,49,2009,99,99,99,19399
"5576",433420,6,2009,99,99,99,747
"5577",433466,25,2009,99,99,99,1074
"5578",433536,22,2009,99,99,99,604
"5579",433563,21,2009,99,99,99,1100
"5580",433660,12,2009,99,99,99,13055
"5581",433970,23,2009,99,99,99,804
"5582",434016,31,2009,99,99,99,217
"5583",434034,24,2009,99,99,99,1364
"5584",434052,48,2009,99,99,99,1352
"5585",434061,22,2009,99,99,99,6226
"5586",434122,54,2009,99,99,99,18
"5587",434140,6,2009,99,99,99,1730
"5588",434159,13,2009,99,99,99,1128
"5589",434274,48,2009,99,99,99,150
"5590",434283,48,2009,99,99,99,78
"5591",434308,24,2009,99,99,99,1171
"5592",434317,6,2009,99,99,99,1436
"5593",434326,18,2009,99,99,99,101
"5594",434344,25,2009,99,99,99,23
"5595",434362,53,2009,99,99,99,64
"5596",434371,6,2009,99,99,99,145
"5597",434380,42,2009,99,99,99,79
"5598",434414,26,2009,99,99,99,394
"5599",434432,31,2009,99,99,99,69
"5600",434441,12,2009,99,99,99,147
"5601",434469,12,2009,99,99,99,181
"5602",434496,45,2009,99,99,99,120
"5603",434502,48,2009,99,99,99,167
"5604",434520,9,2009,99,99,99,1168
"5605",434539,12,2009,99,99,99,636
"5606",434548,29,2009,99,99,99,1494
"5607",434557,17,2009,99,99,99,813
"5608",434566,36,2009,99,99,99,1069
"5609",434575,36,2009,99,99,99,739
"5610",434584,2,2009,99,99,99,679
"5611",434672,24,2009,99,99,99,33837
"5612",434690,45,2009,99,99,99,547
"5613",434715,12,2009,99,99,99,1727
"5614",434751,27,2009,99,99,99,168
"5615",434812,45,2009,99,99,99,663
"5616",434821,22,2009,99,99,99,521
"5617",434830,39,2009,99,99,99,303
"5618",434900,72,2009,99,99,99,1725
"5619",434937,24,2009,99,99,99,63
"5620",434946,12,2009,99,99,99,2977
"5621",434955,12,2009,99,99,99,1864
"5622",434964,12,2009,99,99,99,1267
"5623",434973,24,2009,99,99,99,912
"5624",434982,40,2009,99,99,99,1215
"5625",434991,40,2009,99,99,99,1086
"5626",435000,22,2009,99,99,99,950
